customer_id,age,gender,income,subscription_type,avg_watch_time,complaints,feedback_score,churn
CUST05091,35,Male,112648,Premium,-0.25,4,1,1
CUST05092,38,Male,24321,Standard,1.88,0,3,1
CUST05093,19,Female,25776,Premium,0.45,1,1,1
CUST05094,60,Male,128888,Basic,2.31,4,5,0
CUST05095,55,Male,36119,Standard,2.98,1,5,0
CUST05096,57,Female,50569,Standard,2.38,0,3,0
CUST05097,53,Female,147493,Premium,2.04,3,3,0
CUST05098,67,Male,58596,Premium,0.46,1,3,0
CUST05099,60,Female,72967,Premium,2.85,1,4,1
CUST05100,54,Male,53063,Standard,3.95,3,1,1
CUST05101,32,Male,118717,Basic,3.41,2,2,1
CUST05102,45,Female,42340,Basic,0.67,1,2,1
CUST05103,35,Female,95723,Standard,1.92,0,2,0
CUST05104,51,Male,75430,Basic,1.72,1,3,1
CUST05105,39,Female,132620,Premium,1.6,2,4,0
CUST05106,28,Female,26668,Standard,2.03,2,4,0
CUST05107,30,Male,100880,Basic,4.17,1,2,1
CUST05108,21,Male,28195,Standard,2.11,1,2,1
CUST05109,39,Male,102097,Basic,1.56,1,4,1
CUST05110,24,Male,143625,Standard,2.3,1,3,1
CUST05111,60,Male,122658,Basic,0.69,0,3,1
CUST05112,41,Male,77995,Standard,1.28,1,2,1
CUST05113,21,Female,107834,Standard,2.99,3,5,0
CUST05114,45,Female,58250,Standard,2.19,1,3,0
CUST05115,32,Male,146769,Standard,4.1,2,5,1
CUST05116,18,Female,36076,Standard,2.27,0,1,0
CUST05117,20,Female,35376,Premium,0.75,1,3,0
CUST05118,31,Male,121575,Standard,0.41,2,5,1
CUST05119,55,Female,75839,Standard,3.0,3,1,0
CUST05120,67,Female,84723,Standard,0.96,0,1,1
CUST05121,18,Male,63442,Basic,0.87,0,2,1
CUST05122,55,Female,25392,Standard,1.49,0,5,0
CUST05123,55,Female,134977,Premium,3.0,2,2,1
CUST05124,38,Male,143682,Standard,1.63,2,1,0
CUST05125,65,Female,47106,Basic,1.16,2,3,0
CUST05126,46,Female,99845,Basic,3.21,2,3,0
CUST05127,22,Female,44809,Standard,3.04,1,3,0
CUST05128,66,Male,135095,Standard,3.67,2,5,0
CUST05129,27,Male,20693,Standard,3.35,1,4,0
CUST05130,45,Female,119473,Standard,3.06,1,2,0
CUST05131,38,Female,114769,Basic,1.25,1,4,0
CUST05132,67,Male,79821,Standard,2.66,2,4,0
CUST05133,24,Male,94159,Basic,3.21,3,1,1
CUST05134,20,Female,126086,Basic,3.86,0,2,1
CUST05135,62,Male,132160,Premium,2.17,0,1,1
CUST05136,64,Female,145424,Basic,1.51,2,4,0
CUST05137,37,Female,94710,Standard,1.12,1,1,1
CUST05138,36,Male,31352,Standard,2.98,1,1,0
CUST05139,52,Male,72196,Standard,1.33,0,5,1
CUST05140,21,Female,91066,Standard,2.11,1,2,1
CUST05141,22,Female,24992,Premium,1.12,1,2,1
CUST05142,18,Male,73076,Premium,1.84,1,4,0
CUST05143,21,Female,43354,Premium,2.44,1,3,0
CUST05144,29,Male,23312,Premium,2.27,1,1,1
CUST05145,44,Male,65833,Basic,2.74,2,2,1
CUST05146,59,Male,24318,Premium,0.63,0,3,0
CUST05147,40,Male,132363,Basic,1.88,2,2,1
CUST05148,42,Male,119992,Standard,1.53,0,4,0
CUST05149,38,Female,86003,Basic,1.02,1,1,0
CUST05150,69,Male,47192,Basic,1.25,2,5,0
CUST05151,41,Male,127841,Premium,1.11,2,4,0
CUST05152,42,Male,120726,Standard,2.35,0,4,0
CUST05153,62,Male,109199,Standard,2.4,1,4,1
CUST05154,63,Male,116782,Premium,2.88,2,3,1
CUST05155,49,Male,139195,Basic,2.33,1,4,0
CUST05156,49,Male,132908,Premium,2.16,3,5,0
CUST05157,22,Female,57489,Basic,2.08,2,1,1
CUST05158,53,Female,140059,Premium,2.68,0,2,1
CUST05159,63,Female,127507,Premium,-0.11,1,3,0
CUST05160,59,Female,60309,Standard,1.94,2,4,0
CUST05161,66,Male,128173,Standard,2.32,1,2,1
CUST05162,59,Female,48273,Standard,3.79,2,4,1
CUST05163,56,Male,67553,Premium,0.89,2,1,1
CUST05164,33,Female,49473,Standard,0.85,1,5,0
CUST05165,50,Female,81410,Standard,-0.27,0,5,0
CUST05166,66,Male,144772,Premium,0.61,2,3,0
CUST05167,38,Male,148536,Standard,1.85,1,2,1
CUST05168,26,Female,33679,Basic,1.28,0,2,1
CUST05169,23,Female,112981,Standard,1.25,0,5,0
CUST05170,68,Female,65310,Basic,2.02,0,1,1
CUST05171,62,Female,103406,Standard,2.58,1,3,0
CUST05172,52,Male,80683,Premium,2.01,2,4,0
CUST05173,56,Female,132765,Premium,2.03,1,3,0
CUST05174,39,Female,45992,Standard,2.4,1,5,0
CUST05175,58,Female,49433,Basic,0.17,0,4,1
CUST05176,22,Female,96574,Standard,2.13,0,3,0
CUST05177,59,Female,45933,Premium,1.93,0,1,1
CUST05178,40,Male,65020,Standard,1.99,0,2,1
CUST05179,34,Male,49236,Premium,1.42,2,4,0
CUST05180,29,Male,78735,Basic,1.79,1,3,0
CUST05181,40,Male,29770,Basic,2.4,0,1,1
CUST05182,33,Male,89285,Premium,3.61,2,3,1
CUST05183,20,Female,130121,Basic,0.31,0,4,0
CUST05184,47,Male,142747,Premium,2.57,2,1,1
CUST05185,39,Male,55271,Premium,3.22,1,2,1
CUST05186,26,Female,93391,Premium,0.73,1,1,1
CUST05187,46,Male,131682,Standard,1.82,2,3,1
CUST05188,64,Male,129633,Basic,2.28,3,3,0
CUST05189,54,Male,43439,Standard,4.01,1,3,0
CUST05190,40,Male,115826,Standard,4.17,1,3,0
CUST05191,30,Female,31101,Basic,0.73,1,3,0
CUST05192,49,Female,112776,Standard,1.7,2,5,0
CUST05193,63,Male,102319,Premium,2.2,4,1,0
CUST05194,69,Female,139070,Standard,2.56,1,1,0
CUST05195,64,Male,64917,Premium,2.2,1,1,1
CUST05196,65,Female,112345,Basic,1.05,0,1,1
CUST05197,40,Female,132923,Standard,1.01,1,4,1
CUST05198,62,Female,103459,Basic,0.46,1,3,0
CUST05199,34,Female,133289,Premium,-0.02,0,5,1
CUST05200,57,Female,100562,Standard,0.44,0,4,0
CUST05201,38,Female,61196,Premium,3.16,1,1,1
CUST05202,19,Female,43569,Premium,2.71,1,1,1
CUST05203,54,Female,139598,Premium,2.55,3,5,1
CUST05204,23,Female,61887,Basic,1.78,0,1,1
CUST05205,61,Female,40893,Basic,1.96,5,1,0
CUST05206,35,Female,107971,Basic,1.73,3,1,1
CUST05207,47,Male,75304,Standard,0.41,3,1,0
CUST05208,39,Female,143299,Premium,2.65,2,4,0
CUST05209,50,Male,122428,Basic,2.85,0,4,0
CUST05210,47,Female,52399,Premium,0.85,2,4,0
CUST05211,34,Male,137083,Basic,0.85,1,1,1
CUST05212,60,Male,45236,Premium,2.35,3,2,1
CUST05213,49,Male,112735,Basic,2.34,0,4,1
CUST05214,59,Female,105870,Basic,2.73,1,3,1
CUST05215,68,Female,134679,Basic,3.41,2,3,0
CUST05216,31,Female,118753,Basic,0.94,1,2,1
CUST05217,27,Female,69531,Premium,1.92,1,5,0
CUST05218,64,Male,100570,Basic,1.0,2,3,0
CUST05219,68,Female,116621,Basic,1.07,1,5,0
CUST05220,53,Female,29442,Basic,1.57,0,3,0
CUST05221,51,Female,76437,Premium,3.44,3,2,1
CUST05222,26,Female,145339,Basic,3.1,2,4,0
CUST05223,59,Female,80342,Premium,1.93,1,5,0
CUST05224,45,Female,98179,Standard,-0.16,1,5,0
CUST05225,28,Female,55069,Premium,2.39,1,2,1
CUST05226,31,Female,93246,Standard,2.37,1,5,0
CUST05227,56,Male,58560,Basic,1.07,1,3,0
CUST05228,64,Male,78070,Basic,2.83,0,4,0
CUST05229,36,Female,62427,Premium,1.05,1,1,1
CUST05230,32,Female,145608,Basic,2.83,2,2,1
CUST05231,45,Female,80496,Basic,2.24,1,5,1
CUST05232,41,Female,84557,Premium,0.54,0,5,1
CUST05233,25,Male,92752,Basic,1.64,1,5,0
CUST05234,60,Male,97248,Standard,2.14,3,5,0
CUST05235,26,Female,90441,Standard,2.3,0,2,1
CUST05236,64,Male,68534,Basic,3.03,2,3,0
CUST05237,50,Male,124303,Basic,3.16,0,3,1
CUST05238,50,Female,47930,Standard,1.76,1,4,0
CUST05239,36,Female,116728,Basic,2.56,2,4,0
CUST05240,20,Female,143295,Standard,3.61,4,1,1
CUST05241,27,Male,109042,Premium,0.98,2,3,0
CUST05242,57,Male,135287,Standard,1.39,1,2,1
CUST05243,64,Female,27288,Basic,0.34,1,3,0
CUST05244,59,Female,129570,Basic,1.37,1,3,0
CUST05245,18,Male,115547,Standard,2.21,1,4,0
CUST05246,46,Male,149483,Standard,-0.12,2,5,0
CUST05247,67,Female,101122,Basic,2.44,2,5,1
CUST05248,51,Male,81518,Basic,1.53,0,3,1
CUST05249,68,Female,52400,Basic,1.94,0,3,0
CUST05250,30,Female,142609,Premium,0.83,6,3,1
CUST05251,18,Male,21567,Premium,1.9,1,3,0
CUST05252,51,Male,67878,Standard,3.68,0,4,1
CUST05253,46,Male,68850,Standard,1.6,1,3,0
CUST05254,65,Female,21094,Premium,-0.21,2,3,0
CUST05255,64,Female,31135,Premium,3.21,1,1,0
CUST05256,30,Female,99044,Standard,2.54,3,1,1
CUST05257,65,Female,65113,Premium,2.09,1,3,0
CUST05258,66,Female,78791,Standard,2.57,1,5,1
CUST05259,46,Female,29684,Basic,2.08,2,2,1
CUST05260,56,Male,112783,Standard,3.64,2,1,0
CUST05261,41,Female,91727,Premium,2.75,2,3,0
CUST05262,43,Female,103378,Premium,1.54,0,1,0
CUST05263,34,Female,78552,Premium,3.49,2,3,1
CUST05264,24,Female,28046,Standard,3.82,0,5,0
CUST05265,30,Male,24934,Premium,2.91,0,5,0
CUST05266,22,Female,79556,Standard,2.41,0,1,0
CUST05267,43,Male,66806,Basic,1.15,0,2,0
CUST05268,66,Male,21354,Basic,2.69,1,2,1
CUST05269,20,Female,124777,Premium,2.39,4,2,1
CUST05270,24,Female,115352,Standard,1.97,1,2,0
CUST05271,66,Male,143092,Standard,2.7,0,4,0
CUST05272,56,Male,73046,Premium,2.09,0,3,0
CUST05273,18,Female,131098,Standard,2.55,1,5,0
CUST05274,66,Male,85064,Premium,3.04,0,2,1
CUST05275,34,Female,77184,Premium,0.67,0,4,1
CUST05276,60,Female,22963,Basic,0.98,3,3,0
CUST05277,42,Male,47424,Premium,1.09,1,4,1
CUST05278,20,Female,100039,Standard,3.94,2,1,0
CUST05279,32,Female,23042,Premium,2.63,1,1,1
CUST05280,46,Female,115777,Basic,2.73,4,2,1
CUST05281,60,Male,125277,Basic,3.13,1,1,1
CUST05282,49,Male,27139,Standard,0.95,4,3,1
CUST05283,43,Male,31226,Premium,-0.04,3,2,0
CUST05284,33,Female,125234,Standard,1.94,0,4,0
CUST05285,42,Male,100298,Standard,2.9,2,5,0
CUST05286,45,Male,103652,Premium,1.8,1,5,0
CUST05287,26,Male,142558,Basic,0.63,4,5,1
CUST05288,18,Female,58108,Standard,1.09,4,3,1
CUST05289,46,Female,90647,Standard,0.82,2,2,1
CUST05290,39,Male,88617,Basic,1.39,0,1,0
CUST05291,33,Male,49815,Premium,0.84,2,2,0
CUST05292,58,Male,27802,Premium,2.15,1,4,0
CUST05293,68,Female,62230,Premium,1.45,1,5,1
CUST05294,61,Male,142215,Basic,2.63,3,2,0
CUST05295,68,Female,83372,Standard,1.02,2,2,1
CUST05296,58,Female,133884,Basic,2.26,2,1,1
CUST05297,24,Female,74020,Standard,1.96,1,4,0
CUST05298,31,Male,103449,Standard,2.4,0,5,0
CUST05299,46,Male,37465,Premium,2.54,0,1,1
CUST05300,36,Female,27994,Premium,2.64,1,5,0
CUST05301,36,Female,23531,Premium,2.83,5,1,1
CUST05302,19,Female,29343,Basic,2.54,1,1,0
CUST05303,58,Female,79066,Premium,2.3,0,5,0
CUST05304,62,Male,119020,Basic,1.33,2,4,0
CUST05305,32,Male,26229,Premium,2.85,1,3,0
CUST05306,20,Female,114311,Premium,1.3,4,3,1
CUST05307,28,Female,112302,Premium,1.71,0,2,1
CUST05308,63,Female,102124,Basic,1.14,1,2,1
CUST05309,47,Male,108704,Standard,1.12,3,4,0
CUST05310,57,Female,64789,Basic,1.68,2,3,0
CUST05311,35,Male,64069,Basic,1.77,3,2,1
CUST05312,68,Female,122398,Basic,1.19,2,3,0
CUST05313,65,Male,107402,Standard,2.02,0,3,0
CUST05314,19,Male,140428,Basic,2.16,1,3,1
CUST05315,49,Female,29524,Premium,1.46,2,2,1
CUST05316,25,Male,141907,Standard,4.29,2,2,0
CUST05317,39,Male,144928,Basic,2.33,1,4,1
CUST05318,23,Male,108074,Basic,2.12,2,1,0
CUST05319,29,Male,128345,Standard,1.32,1,2,1
CUST05320,64,Female,106762,Basic,2.14,0,5,0
CUST05321,57,Female,83103,Standard,2.24,2,1,1
CUST05322,53,Female,28103,Premium,2.0,3,3,0
CUST05323,32,Female,78581,Basic,3.42,3,4,0
CUST05324,45,Female,103938,Basic,0.3,0,5,0
CUST05325,69,Male,74203,Premium,1.62,1,5,0
CUST05326,66,Male,35090,Basic,2.71,4,1,1
CUST05327,62,Male,35915,Basic,1.1,1,4,0
CUST05328,35,Male,61477,Standard,0.45,1,1,0
CUST05329,19,Female,76987,Basic,1.48,0,2,1
CUST05330,30,Female,119742,Premium,3.04,0,3,0
CUST05331,62,Male,73238,Basic,1.13,1,4,1
CUST05332,32,Female,107047,Standard,1.64,4,2,1
CUST05333,37,Male,136740,Premium,2.42,2,3,0
CUST05334,46,Male,142217,Premium,1.42,3,3,1
CUST05335,59,Female,35029,Premium,1.56,0,2,1
CUST05336,46,Female,116367,Premium,1.35,2,4,0
CUST05337,20,Female,109067,Standard,1.43,2,5,0
CUST05338,36,Female,73520,Standard,0.84,3,1,1
CUST05339,20,Female,90053,Standard,1.74,1,4,0
CUST05340,31,Female,71464,Standard,3.06,5,5,0
CUST05341,57,Female,41961,Basic,3.58,1,5,0
CUST05342,21,Male,46835,Standard,3.25,1,5,0
CUST05343,69,Female,47725,Basic,2.14,1,1,0
CUST05344,28,Male,45357,Premium,3.66,0,1,1
CUST05345,48,Male,129209,Basic,4.3,1,1,0
CUST05346,60,Female,21244,Basic,2.18,0,5,0
CUST05347,49,Male,87952,Basic,1.01,4,2,1
CUST05348,44,Female,68061,Standard,3.31,2,1,0
CUST05349,47,Male,26490,Standard,0.8,1,5,0
CUST05350,60,Male,140856,Premium,1.11,1,4,0
CUST05351,19,Male,143855,Standard,-0.08,1,5,0
CUST05352,66,Female,97219,Basic,2.73,1,1,0
CUST05353,26,Male,146305,Standard,-0.32,2,1,1
CUST05354,45,Male,25839,Standard,2.99,5,1,1
CUST05355,48,Male,44992,Basic,3.81,0,2,1
CUST05356,51,Female,133154,Premium,3.73,1,3,0
CUST05357,32,Male,143094,Standard,0.73,2,2,1
CUST05358,65,Female,64938,Premium,0.14,3,4,0
CUST05359,42,Male,144015,Basic,1.36,1,1,1
CUST05360,53,Male,76249,Standard,2.88,1,3,0
CUST05361,25,Male,64735,Premium,3.2,2,4,0
CUST05362,26,Female,123313,Premium,2.66,3,5,0
CUST05363,54,Male,70734,Basic,2.53,1,3,0
CUST05364,65,Male,67080,Standard,4.36,1,2,0
CUST05365,62,Male,147403,Premium,1.52,2,1,0
CUST05366,56,Male,94460,Premium,1.22,0,3,1
CUST05367,49,Female,145626,Premium,0.81,1,4,0
CUST05368,69,Male,101457,Premium,2.43,0,2,1
CUST05369,34,Male,44260,Premium,1.82,0,4,0
CUST05370,52,Male,79607,Premium,2.82,1,4,1
CUST05371,54,Male,81852,Premium,1.55,2,1,0
CUST05372,36,Female,48380,Premium,2.63,2,3,0
CUST05373,61,Male,104347,Premium,1.62,1,4,1
CUST05374,46,Male,91257,Premium,1.84,3,2,1
CUST05375,24,Female,61191,Standard,1.93,0,4,0
CUST05376,45,Male,24930,Basic,0.3,0,4,1
CUST05377,26,Male,24353,Basic,1.86,1,2,1
CUST05378,45,Male,27832,Basic,2.56,1,5,1
CUST05379,23,Female,140063,Premium,1.01,2,4,0
CUST05380,46,Male,69554,Basic,3.91,2,2,1
CUST05381,34,Female,108487,Premium,2.0,0,1,1
CUST05382,33,Female,74017,Standard,1.37,3,3,0
CUST05383,40,Female,77298,Basic,1.34,0,2,1
CUST05384,48,Female,134752,Standard,3.37,1,2,0
CUST05385,20,Female,71389,Standard,1.18,2,3,0
CUST05386,38,Female,93306,Premium,2.3,1,2,1
CUST05387,43,Female,45525,Basic,2.88,1,5,0
CUST05388,53,Male,102092,Standard,2.55,0,1,0
CUST05389,59,Male,100630,Basic,1.44,0,5,0
CUST05390,54,Female,93471,Standard,2.84,3,4,0
CUST05391,39,Female,88211,Standard,2.16,0,1,1
CUST05392,59,Female,51280,Premium,0.28,2,4,0
CUST05393,29,Female,144130,Basic,3.22,1,3,1
CUST05394,59,Female,31240,Premium,1.39,0,2,0
CUST05395,30,Female,85092,Premium,1.82,1,2,1
CUST05396,28,Male,89541,Premium,2.31,1,1,1
CUST05397,33,Male,82851,Premium,1.47,0,2,0
CUST05398,25,Female,26544,Premium,2.76,2,2,1
CUST05399,57,Female,77981,Standard,0.9,2,4,0
CUST05400,57,Female,37332,Basic,1.43,3,5,1
CUST05401,62,Male,46836,Basic,3.23,1,2,1
CUST05402,19,Female,34388,Premium,2.03,1,4,1
CUST05403,47,Male,133263,Basic,0.94,3,5,0
CUST05404,47,Male,21694,Standard,2.08,1,2,1
CUST05405,29,Male,147727,Premium,2.4,1,1,1
CUST05406,27,Female,106677,Standard,0.41,1,1,1
CUST05407,61,Female,108202,Standard,3.65,1,1,0
CUST05408,28,Male,133057,Premium,3.79,0,3,1
CUST05409,32,Male,69294,Standard,2.12,1,1,1
CUST05410,33,Male,58769,Premium,1.8,1,2,1
CUST05411,34,Male,59420,Standard,2.02,2,2,1
CUST05412,43,Female,133289,Basic,2.89,2,1,1
CUST05413,19,Male,122885,Basic,2.45,4,1,0
CUST05414,67,Female,57855,Basic,2.24,1,4,0
CUST05415,29,Male,21460,Premium,3.38,2,5,0
CUST05416,68,Female,122191,Standard,3.13,1,1,1
CUST05417,43,Male,67646,Standard,1.04,1,4,0
CUST05418,40,Female,61252,Basic,2.89,1,2,0
CUST05419,35,Female,29835,Basic,3.15,2,1,1
CUST05420,49,Female,133947,Premium,2.28,2,4,0
CUST05421,66,Male,30910,Premium,2.6,0,4,0
CUST05422,55,Female,102757,Standard,1.69,2,5,0
CUST05423,64,Male,111149,Premium,0.8,1,2,0
CUST05424,20,Female,116889,Premium,3.89,3,5,1
CUST05425,55,Female,124150,Premium,0.66,1,5,1
CUST05426,20,Male,28463,Basic,3.68,1,5,1
CUST05427,47,Female,33336,Basic,1.93,2,2,1
CUST05428,18,Female,46534,Standard,3.25,0,1,1
CUST05429,47,Male,22369,Premium,2.02,4,5,1
CUST05430,62,Female,45381,Basic,2.94,1,3,0
CUST05431,49,Female,132296,Premium,2.45,0,2,1
CUST05432,45,Female,105094,Standard,1.33,0,4,1
CUST05433,38,Female,107905,Premium,2.13,0,4,0
CUST05434,63,Male,119186,Standard,1.86,4,2,0
CUST05435,30,Female,116490,Standard,2.64,0,4,0
CUST05436,44,Female,45407,Basic,2.14,3,2,1
CUST05437,53,Female,82552,Premium,2.29,2,1,1
CUST05438,24,Female,55939,Basic,0.97,1,2,1
CUST05439,39,Female,112303,Premium,0.72,3,1,1
CUST05440,27,Female,87576,Premium,2.07,1,2,1
CUST05441,56,Female,148081,Standard,2.18,0,5,0
CUST05442,32,Female,108652,Standard,0.95,0,3,0
CUST05443,32,Male,46170,Premium,2.57,5,1,1
CUST05444,21,Male,91908,Basic,2.62,2,3,0
CUST05445,49,Male,144506,Standard,2.16,0,4,0
CUST05446,40,Male,42369,Standard,2.02,3,1,0
CUST05447,23,Female,93098,Premium,0.73,3,4,0
CUST05448,41,Female,64544,Premium,0.72,2,5,1
CUST05449,37,Male,25900,Standard,2.39,0,5,1
CUST05450,54,Male,60733,Basic,1.17,1,1,0
CUST05451,37,Male,107236,Standard,1.24,2,1,1
CUST05452,29,Female,126769,Premium,2.28,2,3,0
CUST05453,50,Female,20589,Standard,4.04,2,4,0
CUST05454,45,Male,80044,Premium,1.6,0,3,0
CUST05455,25,Male,85311,Standard,4.05,2,1,1
CUST05456,18,Male,77926,Premium,1.92,1,3,0
CUST05457,54,Male,90599,Premium,2.56,3,1,0
CUST05458,39,Male,105553,Basic,2.96,2,2,1
CUST05459,23,Female,103910,Premium,3.03,3,4,0
CUST05460,38,Male,108435,Standard,2.34,3,5,0
CUST05461,49,Female,69008,Premium,1.77,0,5,0
CUST05462,52,Male,86794,Standard,2.83,1,3,0
CUST05463,32,Male,99134,Basic,2.42,1,5,1
CUST05464,22,Female,22866,Standard,1.56,0,2,0
CUST05465,63,Male,72890,Basic,3.41,0,2,1
CUST05466,67,Female,135259,Basic,2.46,2,3,1
CUST05467,65,Female,61504,Premium,1.25,2,5,1
CUST05468,23,Male,115668,Basic,1.13,1,5,0
CUST05469,42,Male,73374,Standard,3.96,3,1,1
CUST05470,63,Female,49404,Basic,1.51,1,3,0
CUST05471,57,Female,85223,Basic,2.75,1,1,1
CUST05472,46,Male,131008,Premium,2.38,3,2,1
CUST05473,24,Female,20637,Standard,2.72,1,3,0
CUST05474,57,Male,110152,Basic,3.91,0,1,1
CUST05475,30,Female,123186,Premium,3.0,4,2,0
CUST05476,55,Male,35828,Premium,2.84,1,5,0
CUST05477,35,Female,73544,Standard,1.8,4,3,1
CUST05478,19,Female,111732,Premium,1.34,5,1,0
CUST05479,25,Male,121976,Basic,4.42,1,4,0
CUST05480,28,Female,65097,Premium,1.96,2,5,0
CUST05481,50,Female,133271,Standard,1.89,1,1,1
CUST05482,55,Female,52022,Standard,2.29,0,1,1
CUST05483,65,Female,52202,Premium,2.19,0,3,0
CUST05484,44,Female,48704,Basic,3.59,1,4,0
CUST05485,37,Female,111411,Premium,2.54,0,5,0
CUST05486,29,Female,149688,Standard,0.69,1,5,0
CUST05487,60,Male,43641,Premium,1.34,1,3,0
CUST05488,48,Female,57479,Premium,2.01,2,3,0
CUST05489,44,Female,98771,Basic,3.03,2,3,0
CUST05490,49,Male,42027,Premium,0.48,1,4,1
CUST05491,27,Female,118463,Basic,2.49,5,3,0
CUST05492,20,Female,62912,Premium,2.73,3,4,0
CUST05493,62,Male,133097,Premium,2.88,2,4,0
CUST05494,44,Female,128227,Basic,1.92,4,2,1
CUST05495,52,Female,112558,Basic,3.05,0,3,0
CUST05496,48,Male,91474,Standard,1.18,2,3,1
CUST05497,32,Male,148773,Basic,2.95,3,5,0
CUST05498,33,Female,129658,Premium,1.94,1,3,0
CUST05499,30,Female,62692,Standard,2.04,1,4,0
CUST05500,66,Male,118884,Basic,2.03,2,3,0
CUST05501,52,Female,52209,Basic,2.65,2,1,1
CUST05502,69,Male,77563,Standard,0.9,1,5,0
CUST05503,28,Male,76738,Premium,2.89,1,1,0
CUST05504,38,Male,57242,Premium,2.87,0,4,1
CUST05505,68,Female,29941,Standard,1.7,2,1,0
CUST05506,28,Male,27073,Premium,2.0,1,4,0
CUST05507,47,Male,127966,Basic,1.14,1,5,1
CUST05508,65,Male,57827,Premium,0.84,1,2,1
CUST05509,52,Female,66225,Basic,2.2,1,1,1
CUST05510,39,Female,57096,Premium,2.2,2,5,1
CUST05511,55,Female,70546,Basic,1.66,0,2,1
CUST05512,48,Male,86457,Standard,0.75,2,4,0
CUST05513,31,Female,149257,Basic,2.46,0,4,0
CUST05514,41,Female,88309,Premium,1.64,3,2,1
CUST05515,67,Male,89998,Basic,1.25,1,5,0
CUST05516,66,Male,106496,Premium,3.28,0,2,1
CUST05517,49,Female,50268,Premium,1.02,0,1,1
CUST05518,53,Female,105354,Basic,2.56,1,2,0
CUST05519,49,Male,125037,Premium,0.5,3,3,1
CUST05520,32,Female,130078,Standard,0.56,3,1,1
CUST05521,60,Male,62078,Premium,2.48,1,5,0
CUST05522,52,Male,21865,Standard,1.66,1,1,0
CUST05523,20,Female,116242,Standard,0.83,3,4,0
CUST05524,33,Female,48887,Premium,2.95,3,4,0
CUST05525,22,Female,69876,Standard,2.37,2,4,1
CUST05526,38,Female,116047,Standard,-0.13,0,1,1
CUST05527,27,Male,53479,Basic,2.96,2,4,0
CUST05528,36,Female,148863,Standard,0.94,1,5,0
CUST05529,42,Female,60478,Standard,0.29,1,5,0
CUST05530,21,Female,46401,Standard,1.18,2,1,1
CUST05531,46,Male,48502,Standard,1.96,2,2,0
CUST05532,36,Female,139768,Standard,2.08,1,2,1
CUST05533,60,Female,131750,Premium,0.37,1,5,0
CUST05534,19,Male,33394,Standard,0.59,1,1,1
CUST05535,27,Male,118694,Premium,1.24,3,5,0
CUST05536,60,Male,29262,Premium,1.3,2,4,0
CUST05537,42,Male,24487,Premium,2.76,0,4,0
CUST05538,37,Male,47341,Basic,1.59,0,5,0
CUST05539,65,Female,147360,Basic,2.74,3,4,0
CUST05540,36,Male,128924,Premium,3.1,3,3,1
CUST05541,40,Male,33570,Basic,2.56,1,3,0
CUST05542,41,Male,77268,Standard,-1.07,2,3,0
CUST05543,28,Male,141435,Premium,1.7,0,2,0
CUST05544,63,Male,49605,Premium,1.83,2,2,1
CUST05545,51,Male,91602,Premium,1.95,0,1,1
CUST05546,45,Male,122798,Basic,-0.08,0,2,0
CUST05547,22,Male,46723,Basic,1.24,1,5,0
CUST05548,22,Female,89108,Basic,0.64,2,1,1
CUST05549,68,Female,98206,Standard,1.07,1,1,0
CUST05550,38,Female,80098,Basic,1.74,2,5,1
CUST05551,29,Male,113375,Premium,1.26,0,3,0
CUST05552,67,Male,68707,Basic,1.15,2,2,0
CUST05553,21,Male,69028,Basic,1.8,0,1,0
CUST05554,66,Female,113937,Basic,1.51,1,3,0
CUST05555,59,Male,76921,Basic,2.2,2,4,0
CUST05556,37,Male,80760,Premium,1.58,2,3,0
CUST05557,55,Male,30249,Basic,0.43,2,3,0
CUST05558,42,Female,87847,Premium,0.97,0,2,1
CUST05559,31,Female,117547,Basic,1.67,2,4,0
CUST05560,28,Male,63839,Standard,1.55,0,1,1
CUST05561,49,Female,125077,Standard,0.59,4,5,0
CUST05562,28,Male,59673,Premium,2.68,1,1,1
CUST05563,35,Male,23642,Premium,2.31,3,2,1
CUST05564,44,Female,26338,Standard,1.4,3,1,0
CUST05565,35,Female,134650,Standard,1.84,0,2,1
CUST05566,40,Female,71761,Basic,0.93,3,2,0
CUST05567,28,Female,29622,Standard,2.85,1,1,1
CUST05568,38,Male,68423,Premium,4.07,1,5,0
CUST05569,61,Male,62873,Premium,1.36,3,5,0
CUST05570,22,Female,124544,Standard,3.22,1,1,1
CUST05571,40,Female,67565,Premium,1.14,4,4,1
CUST05572,58,Male,27806,Basic,1.47,1,3,0
CUST05573,42,Male,20757,Basic,3.43,1,5,0
CUST05574,58,Male,112246,Standard,1.88,0,2,1
CUST05575,27,Male,41470,Premium,2.69,1,5,0
CUST05576,39,Female,26220,Standard,1.73,0,4,0
CUST05577,36,Female,128408,Premium,0.2,1,1,1
CUST05578,18,Female,111851,Premium,4.34,0,4,0
CUST05579,24,Male,74754,Premium,1.78,2,3,0
CUST05580,21,Male,113329,Basic,2.16,0,5,1
CUST05581,18,Female,147636,Premium,1.27,2,2,1
CUST05582,32,Female,99852,Basic,2.78,1,2,1
CUST05583,57,Female,127630,Premium,2.71,1,4,0
CUST05584,29,Male,42505,Standard,0.44,1,1,0
CUST05585,39,Female,48288,Basic,2.17,5,3,1
CUST05586,39,Male,94492,Basic,2.88,2,1,0
CUST05587,67,Female,39109,Basic,3.2,1,5,0
CUST05588,64,Female,138056,Standard,2.65,3,4,0
